Ensemble_ID,Intensity,Density,Energy,Avg_Count,Avg_TPM
ENSMUSG00000028779,139.69158260894824,0.0219442,3.06541,1881.9475,137.05643750000002
ENSMUSG00000039163,121.37374964847494,0.00342743,0.416,137.21428125,40.67245625
ENSMUSG00000004748,135.87303812060034,0.0442559,6.01318,12.04857375,5.67196125
ENSMUSG00000025538,140.26988591869593,0.00212312,0.297809,0.0,0.0
ENSMUSG00000019433,122.63549315852161,0.00174242,0.213683,0.083155625,0.0285676875
ENSMUSG00000020253,125.47892404931314,0.00570488,0.71584,2.152636875,0.8545090624999999
ENSMUSG00000028938,137.12951746856183,0.00354751,0.486469,0.0,0.0
ENSMUSG00000050954,131.44010786499632,0.00773875,1.01718,11.010201601354376,0.5568674637364375
ENSMUSG00000050088,132.530006087787,0.0012633,0.167425,0.612038125,0.14510043749999998
ENSMUSG00000031782,123.14088189355816,0.0161744,1.99172,3.6827106249999995,2.066093125
ENSMUSG00000028517,141.07906640724414,0.0470722,6.64092,837.9375,27.7747375
ENSMUSG00000074682,128.2947322008157,0.00388944,0.498995,420.6875,14.486864375000001
ENSMUSG00000031578,138.1319078487152,0.00132584,0.183141,0.155264375,0.03932975
ENSMUSG00000034343,136.18892182659962,0.0048044,0.654307,537.8198125000001,44.95008750000001
ENSMUSG00000003039,139.77351513750867,0.0153837,2.15023,95.37998749999998,2.920964625
ENSMUSG00000079658,129.37859927569215,0.0240837,3.11592,0.203009375,0.1525225
ENSMUSG00000034913,143.2944598443967,0.0186969,2.67916,0.0,0.0
ENSMUSG00000062017,102.87454839130572,0.000146759,0.0150978,0.0,0.0
ENSMUSG00000017049,130.11527301364143,0.0100196,1.30371,0.0,0.0
ENSMUSG00000034139,106.18426166806957,0.000857975,0.0911035,0.0,0.0
ENSMUSG00000021977,128.64876629566163,0.00729739,0.938799,0.0625,0.0361146875
ENSMUSG00000020246,126.23142750506523,0.00580056,0.732214,121.0497875,4.525462625
ENSMUSG00000058019,139.46923211548764,3.08E-05,0.00429735,3.151798768525875,0.19002206419046877
ENSMUSG00000042660,120.98192606059096,0.000427277,0.0516927,256.311875,19.843390625
ENSMUSG00000035964,160.5239308758259,0.0947731,15.2134,4.570874375,0.8942596875
ENSMUSG00000034868,125.73963338672363,0.000434284,0.0546068,5.705981875,3.17929375
ENSMUSG00000032673,122.69525136363474,0.000185691,0.0227834,15.320871249999998,0.8333450625
ENSMUSG00000036781,120.4506797640245,0.00411508,0.495665,0.475306875,0.27774787500000003
ENSMUSG00000038503,149.63302097136372,0.0487072,7.2882,0.083458125,0.0191129375
ENSMUSG00000071686,126.86894362740153,0.00106314,0.134879,0.0,0.0
ENSMUSG00000093674,131.97565418277134,0.00895274,1.18154,2.3719224999999997,0.7328697500000001
ENSMUSG00000034401,140.29931614169195,0.0120296,1.68774,4.1815135629783375,0.6225405445487812
ENSMUSG00000047539,140.22234241957267,0.00436413,0.611949,13.118010625000002,2.34811025
ENSMUSG00000026377,122.76293911345938,0.00193601,0.23767,0.933321775145,0.5451971647262499
ENSMUSG00000001473,0,0,0,75.69527375000001,4.591797812499999
ENSMUSG00000093904,167.75963378183314,0.125537,21.0601,138.1507375,53.32500625
ENSMUSG00000022024,141.63502433898103,0.0670806,9.50099,10.36318044598125,3.5044424324062504
ENSMUSG00000049327,147.64701913078383,0.0344334,5.08399,0.0,0.0
ENSMUSG00000032407,141.7915671837694,0.0127104,1.80223,4.8290425,0.179479125
ENSMUSG00000002524,149.792965666135,0.073955,11.0779,11.032894375,1.3637176875
ENSMUSG00000021242,138.3234843510615,0.0547353,7.57118,0.0,0.0
ENSMUSG00000018239,133.85768943746223,0.00146704,0.196374,0.425696875,0.270263125
ENSMUSG00000030726,126.54924424321419,0.00147833,0.187083,0.0,0.0
ENSMUSG00000032346,121.05165852681529,0.0013921,0.168516,22.672454375000004,1.18614585625
ENSMUSG00000014846,166.98101591963118,0.0890723,14.8734,97.97090500389473,18.055952500762878
ENSMUSG00000019943,141.52952786223182,0.067747,9.58816,78.15226250000002,7.095691875
ENSMUSG00000030521,137.47747313972843,0.0284966,3.91764,3.050231875,0.13934388125
ENSMUSG00000024286,139.31202566363692,0.023902,3.32983,1025.625,26.5110875
ENSMUSG00000015363,138.25409836065575,0.016382,2.26487,0.117623125,0.026027
ENSMUSG00000013662,134.35474597532928,0.0182236,2.44843,885.125,32.85895625
ENSMUSG00000029209,138.31321912211848,0.000213495,0.0295291,6.20567125,1.439064875
ENSMUSG00000028109,130.491166584686,0.00301685,0.393672,0.0,0.0
ENSMUSG00000024614,119.87208192986895,0.011315,1.35635,426.5625,9.517096250000002
ENSMUSG00000026932,145.97070662814738,0.0348103,5.08129,0.0,0.0
ENSMUSG00000024228,122.65615198494488,0.0072283,0.886596,55.2635325,5.271487562500001
ENSMUSG00000030611,114.40237794028408,0.000748311,0.0856089,1.060709375,0.1558298125
ENSMUSG00000016921,131.50501592309118,0.0119654,1.57351,0.0,0.0
ENSMUSG00000026404,134.78474031561547,0.00386228,0.520576,2.11411625,0.610479875
ENSMUSG00000017802,129.02949409798725,0.0290454,3.74771,4.16316775,0.12407286312500002
ENSMUSG00000022972,133.6235307564818,0.066216,8.84798,0.0,0.0
ENSMUSG00000026154,118.95353688602314,0.000209432,0.0249126,2.5808331250000003,1.0060699375000002
ENSMUSG00000024232,128.13319035667223,0.00279633,0.358303,82.32714375,1.69829
ENSMUSG00000057278,143.25169379033062,0.0111254,1.59372,165.13111249999997,88.1067875
ENSMUSG00000032400,126.87806240320901,0.00211237,0.268014,0.0,0.0
ENSMUSG00000005981,148.27717544769797,0.0653203,9.68554,0.19560625,0.047679
ENSMUSG00000028348,151.19898019127288,0.00161845,0.244708,3.75,0.1709538375
ENSMUSG00000029557,110.85252867351696,0.00398234,0.441453,388.1875,30.5781125
ENSMUSG00000021669,155.32638352993055,0.0566855,8.80474,19.456506394103688,0.7315304121325762
ENSMUSG00000037787,142.65219815031645,0.0386063,5.50727,13.468449999999999,0.4449962
ENSMUSG00000038286,154.84338003785018,0.0453235,7.01805,61.39103125,25.936629375000003
ENSMUSG00000018102,131.33129067293004,0.00215277,0.282725,780.73825,81.39811875
ENSMUSG00000040204,136.82659018417405,0.00584184,0.799315,5.135674375000001,0.20897516249999998
ENSMUSG00000024245,137.4897290814002,0.00126973,0.174574,227.5,14.561253749999999
ENSMUSG00000038876,132.46325749949668,0.017755,2.35189,13.688899512737501,0.2873590316025
ENSMUSG00000027131,147.4700788826659,0.0663624,9.78643,22.53926875,4.417793375
ENSMUSG00000045438,134.68397312677237,0.0285057,3.83926,1.414788125,0.25377475
ENSMUSG00000074922,129.3545629840879,0.0352964,4.56575,608.5,91.69506875
ENSMUSG00000036733,125.27153880178896,0.00431006,0.539928,0.0,0.0
ENSMUSG00000062397,132.4428471740937,0.0324522,4.29805,0.48463875,0.1644080625
ENSMUSG00000025512,147.5848256787318,0.0642153,9.47723,0.016279962196249997,0.0004737116784375
ENSMUSG00000025723,155.49111258817726,0.00240482,0.373929,0.37272927499999997,0.076240026875
ENSMUSG00000028840,121.80603880726434,0.00418315,0.509534,0.0,0.0
ENSMUSG00000008035,134.51278961494222,0.00850006,1.14337,52.76549750000001,24.20563875
ENSMUSG00000021951,128.55347986480714,0.00788326,1.01342,19.78482504147219,7.755658139800563
ENSMUSG00000020309,129.50404261176882,2.37E-06,0.000306577,130.74579375,15.562054999999999
ENSMUSG00000021807,145.64993878047434,0.0567688,8.26837,0.0,0.0
ENSMUSG00000024273,110.55102776776054,0.0113627,1.25616,351.044,41.603506249999995
ENSMUSG00000003199,131.46433386942184,0.0475764,6.25461,17.769517119375003,11.0500711055625
ENSMUSG00000030609,135.54366853340957,0.020502,2.77892,0.0,0.0
ENSMUSG00000023075,127.32130803270081,0.0228768,2.91271,4.6678125,0.7825131249999999
ENSMUSG00000071497,131.67612144695644,0.00398312,0.524483,1402.2855625,207.63293749999997
ENSMUSG00000090862,117.4899893528377,0.00233196,0.273982,0.0,0.0
ENSMUSG00000028243,123.92444319142939,0.00141534,0.175396,503.1693125,7.583069374999999
ENSMUSG00000041567,122.9482557781102,0.00561589,0.690465,1.5,0.0393175875
ENSMUSG00000054894,121.36737794107256,0.00989716,1.20119,103.41371875000002,25.79465
ENSMUSG00000028089,121.86630703528881,0.000513031,0.0625213,0.25,0.007188625
ENSMUSG00000025544,141.64852502677823,0.0688805,9.75682,7.9766430584187304,0.5632604340403775
ENSMUSG00000018677,121.6753224587326,0.0204009,2.48228,0.08569,0.0203425
ENSMUSG00000020381,103.79731460065693,0.00161439,0.167568,0.480936875,0.157876875
ENSMUSG00000022197,109.52235397768648,0.00861479,0.943511,3.7339,0.4071469375
ENSMUSG00000039065,132.8849541073278,3.50E-05,0.004645,14.56723375,0.6119726250000002
ENSMUSG00000028701,136.44552316185204,0.00134762,0.183877,4.0832464519375,1.7372988213125002
ENSMUSG00000041560,128.86298012868957,0.0163661,2.10899,99.65608125000001,39.823556249999996
ENSMUSG00000002635,123.78467305038478,0.0067936,0.840944,8.90148158911875,5.550010178849999
ENSMUSG00000029464,123.76566198865774,0.000387769,0.0479925,2.305621875,0.577456125
ENSMUSG00000027001,107.8707584791244,0.00104861,0.113114,59.84009375000001,3.2585300000000004
ENSMUSG00000038683,134.77718238586507,0.0195822,2.63923,6.095786250000001,0.3946938125
ENSMUSG00000020935,116.85727436887016,0.00181723,0.212357,2.7813387499999997,1.1397595
ENSMUSG00000079426,146.0971223791033,0.0626661,9.15531,205.45424999999997,9.692217500000002
ENSMUSG00000024875,145.5940268043665,0.0196338,2.85856,433.375,32.58083125
ENSMUSG00000022774,130.1250617706314,0.0142326,1.85202,1113.3814375,58.85484999999999
ENSMUSG00000025369,141.6285801859483,0.0488601,6.91996,0.28993625,0.0406045625
ENSMUSG00000029152,138.862647977464,0.0181633,2.52221,1.8468693749999998,0.1874993125
ENSMUSG00000020483,188.09049006495988,0.149676,28.1525,0.0,0.0
ENSMUSG00000029397,117.02530217801032,0.000982438,0.11497,4.952332500000001,0.5705344999999999
ENSMUSG00000028218,133.96365160254763,0.0262745,3.51983,132.66057981249998,11.95943971875
ENSMUSG00000017176,143.60331405586936,0.0352762,5.06578,5.540401875,0.44737399999999994
ENSMUSG00000078653,124.28276340156391,0.00528713,0.657099,0.9001379999999999,0.043368224999999996
ENSMUSG00000026927,115.50277987507721,0.00225204,0.260116,2.58507375,1.409475
ENSMUSG00000020156,137.6844990200882,0.0221322,3.04726,0.18130375,0.0983275
ENSMUSG00000025971,140.76065522776884,0.0139142,1.95857,9.7257675,0.209224325
ENSMUSG00000025525,135.9721075946169,0.00149924,0.203854,1.4337111375,0.266484175625
ENSMUSG00000037204,136.4387471780367,0.0393584,5.37001,0.216891875,0.0459819375
ENSMUSG00000031875,112.94504434447934,0.0202686,2.28924,2.740780625,0.39571693750000003
ENSMUSG00000056267,131.24536170551673,0.00218926,0.28733,0.64096875,0.3019155
ENSMUSG00000027371,125.70255798109245,0.000190264,0.0239166,0.0,0.0
ENSMUSG00000050538,138.43443356402958,0.0235693,3.26281,200.70693125000003,19.3710225
ENSMUSG00000034424,129.9412832510873,0.00397921,0.517064,0.0,0.0
ENSMUSG00000036572,118.80231274582302,0.00308939,0.367027,282.17086875,11.755390625
ENSMUSG00000022312,163.3926110195986,0.107787,17.6116,0.85641375,0.222961875
ENSMUSG00000002778,131.74831383868948,0.0208043,2.74093,39.837175,8.045409375000002
ENSMUSG00000049232,132.61923008445385,0.000134313,0.0178125,391.3125,13.5029225
ENSMUSG00000034154,127.04852091137518,0.0177547,2.25571,0.0480476875,0.02822725
ENSMUSG00000016984,138.1186457568553,0.000376677,0.0520262,217.125,5.399028749999999
ENSMUSG00000022911,132.98874310923344,0.000472728,0.0628675,0.307168125,0.137444375
ENSMUSG00000028010,157.93257103821622,0.050025,7.9006,91.37178750000001,18.5931375
ENSMUSG00000021203,137.2568770421063,0.000418486,0.05744,1.9807375,0.0764390625
ENSMUSG00000028173,163.376794904326,0.0118792,1.94078,1.005465,0.03653963125
ENSMUSG00000058503,151.77738468454268,0.000227849,0.0345823,0.43402062500000005,0.020081468749999998
ENSMUSG00000031585,157.88685510584446,2.61E-05,0.00411799,56.8153625,3.77171875
ENSMUSG00000047854,123.42073370379049,0.00358681,0.442687,1.150855,0.041580625
ENSMUSG00000024533,139.56820458708526,0.0301503,4.20802,0.3789993530755625,0.006999005933767502
ENSMUSG00000049001,132.28992896103168,0.0169519,2.24255,7.236229375,2.2311977499999998
ENSMUSG00000027165,132.54430006519905,0.00172483,0.228616,0.0,0.0
ENSMUSG00000032108,137.4308335670755,0.00281107,0.386327,0.0,0.0
ENSMUSG00000039209,146.73065859674838,0.000228136,0.0334746,0.0,0.0
ENSMUSG00000042106,136.426686059039,0.0159267,2.17283,0.8197831250000001,0.23562806249999999
ENSMUSG00000021928,129.62842262174183,0.025021,3.24344,5.315627500000001,0.1590545
ENSMUSG00000032232,150.68015631750052,0.0194114,2.92492,53.246658187499996,0.7917395725
ENSMUSG00000005687,145.31529349030902,0.0687656,9.99273,2.298904375,0.722391875
ENSMUSG00000023106,132.07604013458035,0.0370618,4.89497,745.6101249999999,127.82735625
ENSMUSG00000044881,134.5138687669573,0.0234001,3.14765,75.07321312500001,13.891315625
ENSMUSG00000026153,132.05030066034604,0.00155036,0.204727,44.388,1.6816586875
ENSMUSG00000023118,140.5876120619397,0.0494201,6.94786,0.09350375,0.0208400625
ENSMUSG00000031513,143.8717395066094,0.0558969,8.04201,800.8125,29.254537499999998
ENSMUSG00000098274,143.37313346396272,0.0800717,11.4801,1.78915875,1.440830625
ENSMUSG00000022820,128.85976892300374,0.0222912,2.87244,613.987375,226.64243749999997
ENSMUSG00000094724,107.29785030960326,0.00792235,0.850049,224.71321875,26.655831250000002
ENSMUSG00000031839,161.20098894265044,0.127389,20.5352,1.38553875,0.143985
ENSMUSG00000030647,145.69186912527607,0.0609309,8.87717,4.4554993750000005,1.6366031250000002
ENSMUSG00000002416,142.01310700689683,0.0198651,2.82109,0.0,0.0
ENSMUSG00000027160,136.51978384900278,0.00483919,0.660646,0.828488125,0.092713375
ENSMUSG00000023089,156.31801316477552,0.0861287,13.4634,3203.1475,1235.4824999999998
ENSMUSG00000047842,151.70907934934291,0.0582793,8.84148,1402.340125,30.453293749999997
ENSMUSG00000069020,141.53468977841666,0.0331933,4.69801,15.214476874999999,0.841307125
ENSMUSG00000024925,112.23117276847009,0.00564102,0.633098,10.705586560293186,9.865681024494124
ENSMUSG00000020225,137.57738058167777,0.000213571,0.0293826,0.443995625,0.116108125
ENSMUSG00000025069,151.233249174597,0.00121711,0.184068,1.7934299999999999,0.2854421875
ENSMUSG00000027349,139.47171910918487,0.00447376,0.623963,0.186235,0.03620775
ENSMUSG00000031754,114.44744141011607,0.00665638,0.761805,0.845675,0.303456875
ENSMUSG00000051769,128.07730237860432,0.000799314,0.102374,0.0,0.0
ENSMUSG00000115934,127.35961018002801,0.00052985,0.0674815,0.0625,0.0108503125
ENSMUSG00000026495,130.76936474071493,0.000243145,0.031796,37.44203,7.763108750000001
ENSMUSG00000024970,137.30965107251268,0.000474546,0.0651596,512.25,16.89430625
ENSMUSG00000062651,146.48159809910865,0.000110121,0.0161307,0.0,0.0
ENSMUSG00000038065,149.27772970673453,0.0196112,2.92752,2.8344418750000004,0.643535125
ENSMUSG00000070708,126.31069418023226,3.69E-05,0.00466385,4.10828125,0.6326693125
ENSMUSG00000053654,140.39995761236506,0.000306346,0.0430108,0.0,0.0
ENSMUSG00000012483,117.44210825401335,0.000100646,0.0118201,3.4462006250000004,0.630088375
ENSMUSG00000025732,139.58047482433162,0.0821232,11.4628,237.6875,37.68829375
ENSMUSG00000032671,149.06105263157895,0.00124398,0.185429,3.875,0.558025
ENSMUSG00000032381,105.80048770860581,0.000642795,0.0680081,545.1395625,51.74663125
ENSMUSG00000031820,145.39724100508124,0.0371134,5.3962,22.641943750000003,8.778406250000002
ENSMUSG00000045282,135.74759145609767,0.00502844,0.682602,0.0,0.0
ENSMUSG00000027778,137.08433481025043,0.0162829,2.23213,101.05191372432188,2.678684715352194
ENSMUSG00000037085,123.67812826836418,0.0110737,1.36957,438.9375,10.1835125
ENSMUSG00000023827,153.08499513180195,0.075015,11.4837,1.3268362500000002,0.2728728125
ENSMUSG00000021748,170.9694338413124,0.0841211,14.3821,1.913273,0.6275356249999999
ENSMUSG00000023577,134.07823254518152,0.000415091,0.0556547,0.0,0.0
ENSMUSG00000019082,122.55079602828097,0.0261723,3.20744,0.0,0.0
ENSMUSG00000028403,128.34008776566736,0.00189344,0.243004,9.702224375,3.18696525
ENSMUSG00000031831,124.24677130883138,0.00674037,0.837469,9.13256625,0.36229749375000003
ENSMUSG00000029701,141.92765627854675,0.000277907,0.0394427,0.0,0.0
ENSMUSG00000028700,132.75029411606707,0.00719367,0.954962,1.095673125,0.1754891875
ENSMUSG00000028314,132.34022738055492,0.0110417,1.46126,0.0,0.0
ENSMUSG00000000751,136.65480615616133,0.0381308,5.21075,2.13100375,0.10298395625000001
ENSMUSG00000028688,135.24748987141095,0.0120598,1.63106,0.0,0.0
ENSMUSG00000040177,128.4563237326971,0.0074236,0.953607,28.282495,16.666185625
ENSMUSG00000005481,132.7798577345742,0.0284637,3.77941,0.5789355,0.01532634375
ENSMUSG00000011008,130.66635586722873,2.55E-06,0.000332627,0.0,0.0
ENSMUSG00000046567,138.64884798064728,0.00142071,0.19698,0.0,0.0
ENSMUSG00000036411,145.99474885653842,0.023169,3.38255,1.11088125,0.074528125
ENSMUSG00000032342,134.93338942446826,0.00633035,0.854175,0.4988975,0.2054875
ENSMUSG00000032437,145.40459442037738,0.0274573,3.99242,622.0,15.282870625
ENSMUSG00000001082,136.82178419020525,0.000228198,0.0312225,0.23173693750000002,0.10355837500000001
ENSMUSG00000027628,131.54984536293847,0.00220835,0.290508,0.317130625,0.0950640625
ENSMUSG00000038252,140.3262790808771,0.00920694,1.29197,0.45891065543750004,0.10582080791875001
ENSMUSG00000017288,138.1702782804069,0.0475401,6.56863,74.278075,16.259545
ENSMUSG00000029185,154.3617152795365,0.0680723,10.5078,0.0,0.0
ENSMUSG00000034487,112.38048437453665,0.00392964,0.441614,0.424894875,0.21885425000000003
ENSMUSG00000027703,134.0880551852323,0.00120221,0.161202,0.3125,0.021365250000000002
ENSMUSG00000043872,128.66357669621422,0.0121518,1.56349,183.27040000000002,6.508007500000001
ENSMUSG00000022595,120.84705445350058,0.00114379,0.138224,0.0625,0.0411871875
ENSMUSG00000004035,144.17856474533505,0.00794945,1.14614,11.2454897475,5.3306565131250006
ENSMUSG00000079508,135.5542542233748,0.0156267,2.11826,542.1235624999999,91.28793125
ENSMUSG00000053040,162.70030056609687,0.132928,21.6275,10.488910312499998,2.1124979749999997
ENSMUSG00000037349,133.55509814840283,0.000620027,0.0828079,1.75308375,0.43110187499999997
ENSMUSG00000015126,130.02149889332264,0.000942834,0.122589,636.029875,63.31909375000001
ENSMUSG00000027935,142.88086134030993,0.0710488,10.1515,52.505224375000004,5.6739446875
ENSMUSG00000006356,118.46388058643704,0.00704307,0.83435,0.43610750000000004,0.1831445
ENSMUSG00000103421,143.71614740185075,0.00241788,0.347489,0.655311875,0.31303562500000004
ENSMUSG00000021182,137.00713190507673,0.00550728,0.754534,4.46523125,0.06706006249999999
ENSMUSG00000040048,173.18901532229302,0.106242,18.3999,9.482755000000001,2.8075015624999993
ENSMUSG00000046082,134.81452335439823,0.00621431,0.837776,6.5,0.2999218125
ENSMUSG00000054021,123.48181927598058,0.0098688,1.21862,95.34215215749998,7.7668049056875
ENSMUSG00000025731,136.51628785775085,0.00720869,0.984105,28.505282750000003,8.53637625
ENSMUSG00000021081,138.58946912459288,0.000784675,0.108748,0.0,0.0
ENSMUSG00000111727,167.59004261735157,0.0910071,15.2519,10.278393125,1.7614619999999999
ENSMUSG00000041241,141.40759080264604,0.0337179,4.76797,48.217687500000004,17.186612500000003
ENSMUSG00000038704,127.8704050080263,0.0138416,1.76994,0.25,0.09583725
ENSMUSG00000108680,127.35936438671963,0.00225294,0.286934,17.90501111875,0.892768459375
ENSMUSG00000026878,173.0014080540693,0.137226,23.7403,2.4047140375000002,1.40720809375
ENSMUSG00000019295,126.47828251268311,0.000319588,0.0404208,41.66518124999999,6.45527625
ENSMUSG00000112129,138.0304471626742,0.000229264,0.0316454,4.4417975,0.20245526249999998
ENSMUSG00000026895,139.50390288087823,0.0428338,5.97548,4347.9375,646.321625
ENSMUSG00000039205,141.46891659895,0.045684,6.46289,177.721062625,7.06765056875
ENSMUSG00000019437,143.44720184090434,0.001367,0.196092,2.83836625,1.3397224999999997
ENSMUSG00000012187,136.39741616717967,0.0015494,0.211334,2.7948999999999997,0.27548768749999997
ENSMUSG00000028689,126.38820753615063,1.18E-05,0.00149105,12.381276875000001,1.1566289375
ENSMUSG00000030004,142.12011203844105,0.00023903,0.0339709,9.400011874999999,0.9717464999999998
ENSMUSG00000034793,140.89890542275293,0.0279417,3.93695,0.240224375,0.074133125
ENSMUSG00000039114,163.49999001258414,0.0773861,12.6526,2.15058875,0.6126874999999999
ENSMUSG00000084174,115.0897743959418,0.00237892,0.27379,0.0,0.0
ENSMUSG00000073725,171.23185601487907,0.0026782,0.458592,23.753708125000003,7.4280521875
ENSMUSG00000005986,145.7861075438351,0.0323726,4.71947,0.24984375,0.0577613125
ENSMUSG00000002105,131.68262341013298,0.0228626,3.01061,2.453298125,1.5338993749999998
ENSMUSG00000026389,147.86869317239254,0.000978388,0.144673,5.564947500000001,0.19830174375
ENSMUSG00000025226,138.44472417940077,0.00638328,0.88373,25.795535774999998,2.50541240875
ENSMUSG00000062006,140.47504713122044,0.0595511,8.36547,27.811807500000004,2.5868328124999995
ENSMUSG00000026544,146.15743673523824,0.000150098,0.0219379,119.05675,9.797418125
ENSMUSG00000070934,127.63390752633329,0.00815891,1.04135,2243.25,155.463125
ENSMUSG00000042492,129.5891901977858,0.0213851,2.77127,0.0,0.0
ENSMUSG00000022579,127.4967408051199,0.000827404,0.10549,0.0,0.0
ENSMUSG00000037166,139.88930075943148,0.00989398,1.38406,342.8591875,45.044187499999985
ENSMUSG00000033044,127.93973012313624,0.00102733,0.131436,0.0,0.0
ENSMUSG00000023939,0,0,0,11.796645625,3.686635
ENSMUSG00000030168,134.6111276474617,0.0267448,3.60016,0.0,0.0
ENSMUSG00000092586,137.95397940597005,0.0245246,3.38328,0.0,0.0
ENSMUSG00000030614,130.1141411071629,0.00372103,0.484159,7.22270125,0.24978231250000002
ENSMUSG00000006262,125.59465796158649,0.00299528,0.376191,4.32875625,0.595845
ENSMUSG00000026966,136.4088425165638,0.0461705,6.29807,3.242235,0.9048499999999999
ENSMUSG00000002222,135.0379756565546,0.0522846,7.06041,0.5160075,0.09619087500000001
ENSMUSG00000061360,130.83710501761666,0.029335,3.8381,159.015125,58.252050000000004
ENSMUSG00000037960,139.98260116914872,0.00365717,0.511942,2.904056875,1.2924818749999998
ENSMUSG00000026566,142.6827661314389,0.00241142,0.344068,0.0,0.0
ENSMUSG00000062400,130.3189260952943,0.00122861,0.16011,0.0,0.0
ENSMUSG00000057137,118.66222032649578,0.00311325,0.369425,0.0,0.0
ENSMUSG00000051550,130.2037840080184,0.00609922,0.794145,158.40833124999997,7.823875625
ENSMUSG00000028261,117.61920989216952,0.00291244,0.34256,46.960637500000004,9.5599025
ENSMUSG00000042350,142.1487511599295,0.0430553,6.12024,0.080455,0.0167475625
ENSMUSG00000030351,139.11005117395888,0.0142378,1.98063,0.46553375,0.113830625
ENSMUSG00000030037,126.79658637823687,0.00207546,0.263161,27.601553125000006,5.380696062499999
ENSMUSG00000059586,143.26675856135927,0.0261542,3.74703,184.73208125000002,20.854695625000005
ENSMUSG00000024799,166.6754048562091,4.86E-05,0.00810829,1043.138125,44.49551250000001
ENSMUSG00000026458,137.64299356440011,0.0271535,3.73749,24.347819374999997,2.4451816937500004
ENSMUSG00000044172,137.3571079428062,0.00376322,0.516905,0.375,0.0270465
ENSMUSG00000029547,145.39531141138488,0.0539667,7.84653,0.12507217499999998,0.027749531249999997
ENSMUSG00000078713,126.57689993621905,0.00515091,0.651986,2.124525,0.9047306249999999
ENSMUSG00000021973,108.33572094339007,0.00183371,0.198656,0.077113125,0.0416758125
ENSMUSG00000025141,129.84263060856412,0.00184599,0.239689,12.047409374999999,4.2275206249999995
ENSMUSG00000058070,135.8465036801617,0.0116243,1.57912,182.29303124999998,11.877323750000002
ENSMUSG00000021286,124.74799066775778,0.00504714,0.62962,0.6162681249999999,0.1998481875
ENSMUSG00000031879,139.45118435383262,0.00132702,0.185055,286.35243749999995,64.66518749999999
ENSMUSG00000038013,141.6758178461465,0.0251502,3.56317,0.0,0.0
ENSMUSG00000050248,134.79547812790128,0.0040833,0.55041,0.517734375,0.12955149999999999
ENSMUSG00000041762,132.81125944082999,0.00451928,0.600214,0.3109125,0.025431625
ENSMUSG00000026668,133.9777335466349,0.000166195,0.0222664,8.303808125,1.3132483124999998
ENSMUSG00000031843,124.42199484343837,0.00220442,0.274278,20.098834375,2.7096693124999995
ENSMUSG00000022370,128.37072908120084,0.0284117,3.64724,66.5436,1.1072421875
ENSMUSG00000034659,139.49524320051114,0.0770947,10.7544,0.0,0.0
ENSMUSG00000041203,139.23606424618706,0.0422083,5.87693,1366.0625,190.9129375
ENSMUSG00000073599,136.84373515319498,0.034575,4.73138,0.0,0.0
ENSMUSG00000026039,132.78902813511496,0.02197,2.91737,0.0625,0.00291160625
ENSMUSG00000046909,133.07397804002676,0.0250721,3.33645,6.375279375000001,0.9726316875000001
ENSMUSG00000037822,139.1580975234683,0.0564075,7.84958,5.11647625,0.17034616875
ENSMUSG00000032572,140.87163845843628,6.87E-05,0.0096736,0.0,0.0
ENSMUSG00000089917,126.97254398808016,0.028454,3.61288,19.004254375,6.270043125
ENSMUSG00000021661,128.98938925512135,0.00566986,0.731351,0.071651875,0.0305035625
ENSMUSG00000027472,139.3121336590248,0.031833,4.43472,2.517620625,1.3037499375
ENSMUSG00000042737,117.63923860472907,0.000500243,0.0588481,176.45531875,82.37749375000001
ENSMUSG00000037857,130.88710702424308,0.00129371,0.16933,0.0,0.0
ENSMUSG00000023967,149.00723476830547,0.0288546,4.29956,0.0,0.0
ENSMUSG00000025468,167.0891928772005,0.126788,21.1849,12.0363625,1.1876934999999997
ENSMUSG00000029161,131.90896191773203,0.00932712,1.23033,11.536135625000002,1.9687286250000005
ENSMUSG00000018858,130.20029936197432,0.0497826,6.48171,47.431149999999995,15.086338750000001
ENSMUSG00000087260,137.70646416521393,0.0397034,5.46741,14.3021225,1.9639419375
ENSMUSG00000021248,140.6777649749772,0.0593051,8.3429,1.4322081250000003,0.06714391250000001
ENSMUSG00000020458,159.4902867013684,0.122138,19.4798,1.730659375,0.16207875
ENSMUSG00000106929,138.6097404086066,0.00347257,0.481333,0.098873125,0.015989
ENSMUSG00000039616,142.31455755629688,0.00223091,0.317491,6.625,0.2130750625
ENSMUSG00000028821,137.21319717013134,0.0370106,5.07834,4.9215,0.6752878125
ENSMUSG00000054405,144.12965430610842,0.0701936,10.117,0.0,0.0
ENSMUSG00000027952,142.3730607234322,0.0451284,6.42507,62.590052500000006,6.2910970625
ENSMUSG00000026181,143.7382344035912,0.0543074,7.80605,1289.7306250000001,26.821237500000002
ENSMUSG00000058586,121.07713233108443,0.000587912,0.0711827,91.72336250000001,23.986593750000004
ENSMUSG00000024181,136.79491843934937,0.0266413,3.64439,0.782021875,0.336065
ENSMUSG00000001403,172.53594483568074,0.127936,22.0736,0.0,0.0
ENSMUSG00000037353,114.68346794147728,0.000245989,0.0282109,1.0295161937500001,0.322834851875
ENSMUSG00000030703,127.39639017799449,0.00222539,0.283506,1.094103125,0.2648711875
